AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-07-16,1.0,Detroit Metropolitan Wayne County ,46,Romulus,Michigan,United States of America (the)
Daily,2020-08-22,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-06-10,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-07-13,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-09-20,1.0,Detroit Metropolitan Wayne County ,38,Romulus,Michigan,United States of America (the)
Daily,2020-11-02,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-11-29,1.0,Detroit Metropolitan Wayne County ,44,Romulus,Michigan,United States of America (the)
Daily,2020-03-25,1.0,Detroit Metropolitan Wayne County ,62,Romulus,Michigan,United States of America (the)
Daily,2020-05-17,1.0,Detroit Metropolitan Wayne County ,27,Romulus,Michigan,United States of America (the)
Daily,2020-06-12,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-08-20,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-09-11,1.0,Detroit Metropolitan Wayne County ,58,Romulus,Michigan,United States of America (the)
Daily,2020-09-14,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-04-25,1.0,Detroit Metropolitan Wayne County ,38,Romulus,Michigan,United States of America (the)
Daily,2020-04-28,1.0,Detroit Metropolitan Wayne County ,46,Romulus,Michigan,United States of America (the)
Daily,2020-06-08,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-10-16,1.0,Detroit Metropolitan Wayne County ,59,Romulus,Michigan,United States of America (the)
Daily,2020-11-17,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-03-22,1.0,Detroit Metropolitan Wayne County ,60,Romulus,Michigan,United States of America (the)
Daily,2020-04-24,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-07-19,1.0,Detroit Metropolitan Wayne County ,40,Romulus,Michigan,United States of America (the)
Daily,2020-08-18,1.0,Detroit Metropolitan Wayne County ,57,Romulus,Michigan,United States of America (the)
Daily,2020-08-19,1.0,Detroit Metropolitan Wayne County ,49,Romulus,Michigan,United States of America (the)
Daily,2020-08-31,1.0,Detroit Metropolitan Wayne County ,41,Romulus,Michigan,United States of America (the)
Daily,2020-10-13,1.0,Detroit Metropolitan Wayne County ,57,Romulus,Michigan,United States of America (the)
Daily,2020-03-24,1.0,Detroit Metropolitan Wayne County ,65,Romulus,Michigan,United States of America (the)
Daily,2020-03-31,1.0,Detroit Metropolitan Wayne County ,52,Romulus,Michigan,United States of America (the)
Daily,2020-06-28,1.0,Detroit Metropolitan Wayne County ,37,Romulus,Michigan,United States of America (the)
Daily,2020-08-15,1.0,Detroit Metropolitan Wayne County ,52,Romulus,Michigan,United States of America (the)
Daily,2020-09-21,1.0,Detroit Metropolitan Wayne County ,44,Romulus,Michigan,United States of America (the)
Daily,2020-05-25,1.0,Detroit Metropolitan Wayne County ,22,Romulus,Michigan,United States of America (the)
Daily,2020-06-02,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-06-04,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-07-20,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-07-27,1.0,Detroit Metropolitan Wayne County ,49,Romulus,Michigan,United States of America (the)
Daily,2020-07-31,1.0,Detroit Metropolitan Wayne County ,43,Romulus,Michigan,United States of America (the)
Daily,2020-10-01,1.0,Detroit Metropolitan Wayne County ,49,Romulus,Michigan,United States of America (the)
Daily,2020-10-20,1.0,Detroit Metropolitan Wayne County ,55,Romulus,Michigan,United States of America (the)
Daily,2020-10-31,1.0,Detroit Metropolitan Wayne County ,44,Romulus,Michigan,United States of America (the)
Daily,2020-06-23,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-07-09,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-07-24,1.0,Detroit Metropolitan Wayne County ,53,Romulus,Michigan,United States of America (the)
Daily,2020-08-01,1.0,Detroit Metropolitan Wayne County ,39,Romulus,Michigan,United States of America (the)
Daily,2020-04-14,1.0,Detroit Metropolitan Wayne County ,49,Romulus,Michigan,United States of America (the)
Daily,2020-07-07,1.0,Detroit Metropolitan Wayne County ,51,Romulus,Michigan,United States of America (the)
Daily,2020-07-12,1.0,Detroit Metropolitan Wayne County ,31,Romulus,Michigan,United States of America (the)
Daily,2020-07-21,1.0,Detroit Metropolitan Wayne County ,55,Romulus,Michigan,United States of America (the)
Daily,2020-09-13,1.0,Detroit Metropolitan Wayne County ,53,Romulus,Michigan,United States of America (the)
Daily,2020-09-30,1.0,Detroit Metropolitan Wayne County ,58,Romulus,Michigan,United States of America (the)
Daily,2020-03-18,1.0,Detroit Metropolitan Wayne County ,71,Romulus,Michigan,United States of America (the)
Daily,2020-03-26,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-07-23,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-07-29,1.0,Detroit Metropolitan Wayne County ,55,Romulus,Michigan,United States of America (the)
Daily,2020-09-27,1.0,Detroit Metropolitan Wayne County ,44,Romulus,Michigan,United States of America (the)
Daily,2020-10-23,1.0,Detroit Metropolitan Wayne County ,58,Romulus,Michigan,United States of America (the)
Daily,2020-10-27,1.0,Detroit Metropolitan Wayne County ,57,Romulus,Michigan,United States of America (the)
Daily,2020-11-04,1.0,Detroit Metropolitan Wayne County ,46,Romulus,Michigan,United States of America (the)
Daily,2020-05-16,1.0,Detroit Metropolitan Wayne County ,31,Romulus,Michigan,United States of America (the)
Daily,2020-09-16,1.0,Detroit Metropolitan Wayne County ,55,Romulus,Michigan,United States of America (the)
Daily,2020-09-18,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-11-01,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-11-14,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-05-19,1.0,Detroit Metropolitan Wayne County ,39,Romulus,Michigan,United States of America (the)
Daily,2020-05-27,1.0,Detroit Metropolitan Wayne County ,52,Romulus,Michigan,United States of America (the)
Daily,2020-10-19,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-04-17,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-04-30,1.0,Detroit Metropolitan Wayne County ,40,Romulus,Michigan,United States of America (the)
Daily,2020-05-09,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-05-20,1.0,Detroit Metropolitan Wayne County ,43,Romulus,Michigan,United States of America (the)
Daily,2020-06-17,1.0,Detroit Metropolitan Wayne County ,43,Romulus,Michigan,United States of America (the)
Daily,2020-07-14,1.0,Detroit Metropolitan Wayne County ,57,Romulus,Michigan,United States of America (the)
Daily,2020-07-25,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-09-02,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-05-01,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-06-05,1.0,Detroit Metropolitan Wayne County ,44,Romulus,Michigan,United States of America (the)
Daily,2020-08-26,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-09-26,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-04-19,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-05-30,1.0,Detroit Metropolitan Wayne County ,37,Romulus,Michigan,United States of America (the)
Daily,2020-06-24,1.0,Detroit Metropolitan Wayne County ,49,Romulus,Michigan,United States of America (the)
Daily,2020-09-10,1.0,Detroit Metropolitan Wayne County ,58,Romulus,Michigan,United States of America (the)
